headline,date,doc_type,material_type,section,keywords
Tara Reade Says Joe Biden Should Withdraw From Presidential Race,2020-05-07,article,News,,"['Sex Crimes', 'News and News Media', 'Presidential Election of 2020']"
11 Great Movies and Shows Leaving Netflix in May,2020-05-07,article,News,,"['Movies', 'Television']"
The Pandemic May Change How We Treat Low-Income Parents,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Poverty', 'Single Mothers', 'Layoffs and Job Reductions', 'Small Business', 'Unemployment', 'Parenting', 'Women and Girls', 'Child Care', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']"
How Joe Biden Can Defeat Trump From His Basement,2020-05-07,article,Op-Ed,,"['Presidential Election of 2020', 'Presidential Election of 2016', 'United States Politics and Government', 'News and News Media', 'Social Media', 'Coronavirus (2019-nCoV)', 'Presidential Elections (US)']"
Report Paints Scathing Picture of Nursing Home Where 17 Bodies Piled Up,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Nursing Homes', 'Elderly', 'Elder Care', 'Reserves (Military)']"
Top U.K. Scientist Resigns Over Coronavirus Distancing Violation,2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
Tara Reade Says Joe Biden Should Withdraw From Presidential Race,2020-05-07,article,News,,"['Sex Crimes', 'News and News Media', 'Presidential Election of 2020']"
How to Keep Children’s Stress From Turning Into Trauma,2020-05-07,article,News,,"['Children and Childhood', 'Anxiety and Stress', 'Coronavirus (2019-nCoV)', 'Parenting', 'Quarantines', 'Psychology and Psychologists']"
10 New Books We Recommend This Week,2020-05-07,article,List,,['Books and Literature']
Trump Gives Phoenix Mask Factory Visit a Campaign Feel,2020-05-05,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']"
"For Workers, No Sign of ‘What Normal Is Going to Look Like’",2020-05-07,article,News,,"['United States Economy', 'Unemployment', 'Unemployment Insurance', 'Labor and Jobs', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Recession and Depression', 'States (US)']"
"With New Hot Spots Emerging, No Sign of a Respite",2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Epidemics']"
Scrutiny of Social-Distance Policing as 35 of 40 Arrested Are Black,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Racial Profiling', 'Police Brutality, Misconduct and Shootings', 'Search and Seizure', 'Black People', 'Hispanic-Americans']"
Joe Biden Would Rather Be Talking About Something Else,2020-05-05,article,Op-Ed,,"['Presidential Election of 2020', 'United States Politics and Government', 'Unemployment']"
Trump Gives Phoenix Mask Factory Visit a Campaign Feel,2020-05-05,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']"
How Paradise Went Up in Flames,2020-05-05,article,Review,,"['Books and Literature', 'Fires and Firefighters', 'Wildfires']"
Why I’m Learning More With Distance Learning Than I Do in School,2020-05-05,article,Op-Ed,,"['E-Learning', 'Education (K-12)', 'School Discipline (Students)', 'Teachers and School Employees', 'Computers and the Internet', 'Coronavirus (2019-nCoV)']"
What if You Don’t Want to Go Back to the Office?,2020-05-05,article,News,,"['Work-Life Balance', 'Telecommuting', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Productivity', 'Loneliness', 'Workplace Environment', 'Videophones and Videoconferencing']"
White House Rattled by a Military Aide’s Positive Coronavirus Test,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'World War II (1939-45)', 'White House Building (Washington, DC)']"
"A Letter to My Father, Gabriel García Márquez",2020-05-06,article,Op-Ed,,"['Epidemics', 'Books and Literature', 'Coronavirus (2019-nCoV)']"
"Eager to Corral the Coronavirus, U.K. Tests a Disputed Tracing App",2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Mobile Applications', 'Surveillance of Citizens by Government', 'Smartphones', 'Privacy', 'Epidemics']"
Reopenings Mark a New Phase: Global ‘Trial-and-Error’ Played Out in Lives,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government', 'Unemployment', 'Economic Conditions and Trends']"
How to Embrace Your Inner Trash Animal,2020-05-07,article,News,,"['Waste Materials and Disposal', 'Cocktails and Mixed Drinks', 'Dyes and Dyestuffs', 'Coffee', 'Vegetables', 'Coronavirus (2019-nCoV)']"
"Coronavirus, Don Shula, J. Crew: Your Tuesday Briefing",2020-05-05,article,briefing,,[]
De Blasio Says Trump Is ‘Stabbing His Hometown in the Back’,2020-05-05,multimedia,Video,,"['Economic Conditions and Trends', 'Quarantines', 'United States Politics and Government']"
"Greg Zanis, Who Made Crosses for Mass Shooting Victims, Dies at 69",2020-05-05,article,News,,"['School Shootings and Armed Attacks', 'Mass Shootings', 'Crosses and Crucifixes', 'Parkland, Fla, Shooting (2018)', 'Newtown, Conn, Shooting (2012)', 'Pittsburgh, Pa, Shooting (2018)', 'Midland-Odessa, Tex, Shooting (2019)', 'Las Vegas, Nev, Shooting (October, 2017)', 'Deaths (Obituaries)']"
BuzzFeed News Has a New Editor in Chief,2020-05-05,article,News,,"['News and News Media', 'APPOINTMENTS AND EXECUTIVE CHANGES']"
Mr. Trump’s War on Accountability,2020-05-05,article,Editorial,,"['Inspectors General', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)']"
Pair Is Arrested on First Fraud Charges Tied to Small-Business Loan Program,2020-05-05,article,News,,"['Small Business', 'Frauds and Swindling', 'Coronavirus (2019-nCoV)', 'Robberies and Thefts', 'Coronavirus Aid, Relief, and Economic Security Act (2020)']"
King County in Washington Agrees to $2.25 Million Settlement in Teen’s Shooting,2020-05-05,article,News,,"['Police Brutality, Misconduct and Shootings', 'Murders, Attempted Murders and Homicides']"
Virus Concerns Flare Up Again on Stricken Carrier Roosevelt,2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'USS Theodore Roosevelt (CVN-71) (Ship)', 'United States Defense and Military Forces', 'Quarantines']"
We Have to Bring Baseball Back,2020-05-05,article,Op-Ed,,"['Baseball', 'Quarantines', 'Coronavirus (2019-nCoV)']"
Trump Says Task Force Will Wind Down,2020-05-05,article,News,,['Coronavirus (2019-nCoV)']
Will You Want to Go Straight Back Into the Crowd?,2020-05-05,article,Op-Ed,,"['ARCHITECTURE', 'Urban Areas']"
‘We Are Not Essential. We Are Sacrificial.’,2020-05-05,article,Op-Ed,,"['Workplace Hazards and Violations', 'Protective Clothing and Gear', 'Transit Systems', 'Coronavirus (2019-nCoV)', 'Masks', 'Subways']"
A Wendy’s With No Burgers as Meat Production Is Hit,2020-05-05,article,News,,"['Meat', 'Fast Food Industry', 'Pork', 'Beef', 'Supermarkets and Grocery Stores', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'Meat Packers and Butchers']"
"Disney Takes a Pandemic Hit, and There’s Worse to Come",2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Company Reports', 'AMUSEMENT AND THEME PARKS', 'Media']"
A Quarantine Surprise: Americans Are Cooking More Seafood,2020-05-05,article,News,,"['Seafood', 'Cooking and Cookbooks', 'Shopping and Retail', 'Supermarkets and Grocery Stores', 'Fishing, Commercial', 'Quarantine (Life and Culture)']"
Coronavirus Exposes a G.O.P. Divide: Is the Market Always Supreme?,2020-05-05,article,News,,"['Conservatism (US Politics)', 'Coronavirus (2019-nCoV)', 'Capitalism (Theory and Philosophy)', 'International Trade and World Market', 'United States Politics and Government', 'United States Economy']"
"Wayne Koestenbaum’s Cerebral, Smutty Essays Playfully Disobey the Rules",2020-05-05,article,Review,,['Books and Literature']
"On Amtrak Trains, There Are Still Passengers",2020-05-06,article,Op-Ed,,"['States (US)', 'Coronavirus (2019-nCoV)', 'Masks', 'Railroads']"
The New Language of Telehealth,2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Telemedicine', 'Health Insurance and Managed Care', 'Babies and Infants', 'Children and Childhood', 'Translation and Interpreters', 'Epidemics', 'Masks', 'Doctors']"
"Deep in the Cosmic Forest, a Black Hole Goldilocks Might Like",2020-05-06,article,News,,"['Black Holes (Space)', 'Stars and Galaxies', 'X-Rays', 'Space and Astronomy', 'Research']"
UnitedHealth Customers Will See a Discount on Next Month’s Bill,2020-05-07,article,News,,"['Health Insurance and Managed Care', 'Coronavirus (2019-nCoV)']"
Annexing the West Bank Would Hurt Israel,2020-05-07,article,Op-Ed,,"['United States International Relations', 'Palestinians', 'United States Politics and Government', 'Presidential Election of 2020', 'Zionism']"
‘Spaceship Earth’ Review: A Mini-Planet With Mini-Planet Problems,2020-05-07,article,Review,,['Documentary Films and Programs']
‘A Good Woman Is Hard to Find’ Review: Driven to Extremes,2020-05-07,article,Review,,['Movies']
‘Intrigo: Dear Agnes’ Review: Please Kill My Husband,2020-05-07,article,Review,,['Movies']
‘Working Man’ Review: Evolving on the Assembly Line,2020-05-07,article,Review,,['Movies']
Why ‘Do the Right Thing’ Is Still a Great Movie,2020-05-05,article,News,,['Movies']
"After Racism Claims, Boston Museum Creates Diversity Fund",2020-05-06,article,News,,"['Museums', 'Black People', 'Race and Ethnicity', 'Education (K-12)', 'Art', 'Discrimination']"
N.H.L. Condemns Misogynistic Remarks by 2 Players on Social Media,2020-05-07,article,News,,"['Discrimination', 'Women and Girls', 'Hockey, Ice']"
News Outlets Want More Advertisers to Act Like Burger King,2020-05-07,article,News,,"['News and News Media', 'Online Advertising', 'Coronavirus (2019-nCoV)', 'ADVERTISING AND MARKETING', 'Newspapers']"
"Israeli High Court Lets Netanyahu Form Government, Despite Indictments",2020-05-06,article,News,,['Politics and Government']
The School Year Really Ended in March,2020-05-07,article,News,,"['E-Learning', 'Education (K-12)', 'Shutdowns (Institutional)', 'Children and Childhood', 'Summer School', 'Quarantine (Life and Culture)', 'Computers and the Internet', 'Parenting', 'Income Inequality', 'Teachers and School Employees', 'Coronavirus (2019-nCoV)', 'Families and Family Life', 'Home Schooling', 'Tutors and Tutoring']"
Risky Business? NASA and Tom Cruise Talk Movie Shoot in Space,2020-05-06,article,News,,"['International Space Station', 'Space and Astronomy', 'Movies']"
"New Count Reveals 1,600 More Nursing Home Deaths in N.Y.",2020-05-05,article,News,,['Coronavirus (2019-nCoV)']
Children Are Falling Ill With a Baffling Ailment Related to Covid-19,2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Pediatric Inflammatory Multisystem Syndrome (PIMS)', 'Children and Childhood', 'Hospitals']"
"Bana Ali, Who Championed Basketball in Somalia, Dies at 54",2020-05-05,article,Obituary (Obit),,['Basketball']
Women Are Less Likely to Conceive After C-Section Delivery,2020-05-06,article,News,,"['Caesarean Section', 'Pregnancy and Childbirth']"
Yoga May Help Ease Migraines,2020-05-06,article,News,,"['Yoga', 'Migraine Headaches', 'Exercise']"
Does This Phone Make Me Look Human?,2020-05-07,article,News,,[]
‘How to Build a Girl’ Review: Write On,2020-05-07,article,Review,,['Movies']
Pandemic Forces Poland to Delay Presidential Election,2020-05-07,article,News,,"['Elections', 'Politics and Government', 'Absentee Voting', 'Coronavirus (2019-nCoV)', 'Postal Service and Post Offices', 'Human Rights and Human Rights Violations', 'Epidemics']"
Latinos in Some States Have Seen Higher Rates of Infection,2020-05-07,article,News,,['Coronavirus (2019-nCoV)']
Barack Obama to Celebrate Graduating Seniors in at Least 3 Events,2020-05-05,article,News,,"['Commencement Speeches', 'Colleges and Universities', 'Coronavirus (2019-nCoV)', 'Historically Black Colleges and Universities']"
Does Online Babysitting Work?,2020-05-07,article,News,,"['Children and Childhood', 'Child Care', 'Computers and the Internet', 'Quarantine (Life and Culture)', 'Education (K-12)', 'Parenting', 'Day Care Centers', 'Grandparents']"
"Scott Rogowsky, of HQ Fame, Has a New Show",2020-05-07,article,News,,['Comedy and Humor']
A Special Dessert No Matter What’s in Your Pantry,2020-05-06,article,News,,"['Cooking and Cookbooks', 'Cookies', 'Cakes', 'Recipes']"
"With Crispr, a Possible Quick Test for the Coronavirus",2020-05-05,article,News,,"['Tests (Medical)', 'Coronavirus (2019-nCoV)', 'Crispr (DNA)', 'DNA (Deoxyribonucleic Acid)', 'Biotechnology and Bioengineering', 'your-feed-science', 'your-feed-health', 'Genetic Engineering']"
2 Art Gallery Shows to Explore From Home,2020-05-06,article,News,,"['Art', 'Quarantine (Life and Culture)']"
"As India Loosens Its Strict Lockdown, Coronavirus Deaths Jump Sharply",2020-05-06,article,News,,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Epidemics']"
"Florian Schneider, 73, Dies; Revolutionized Pop Music With Kraftwerk",2020-05-06,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Pop and Rock Music']"
‘Rewind’ Review: Filmmaking as Therapy,2020-05-07,article,Review,,"['Documentary Films and Programs', 'Sex Crimes', 'Child Abuse and Neglect']"
‘Arkansas’ Review: A Mumblecore Mob Drama,2020-05-07,article,Review,,['Movies']
N.H.L. Condemns Misogynistic Remarks by 2 Players on Social Media,2020-05-07,article,News,,"['Discrimination', 'Women and Girls', 'Hockey, Ice']"
News Outlets Want More Advertisers to Act Like Burger King,2020-05-07,article,News,,"['News and News Media', 'Online Advertising', 'Coronavirus (2019-nCoV)', 'ADVERTISING AND MARKETING', 'Newspapers']"
"Dr. Barry Webber, Surgeon Who Stuck With His Patients, Dies at 67",2020-05-06,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Hospitals', 'Surgery and Surgeons']"
"As Restaurants Remain Shuttered, American Cities Fear the Future",2020-05-07,article,News,,"['Restaurants', 'Urban Areas', 'Labor and Jobs', 'United States Economy', 'Small Business', 'Local Food']"
"Ji Chaozhu, Interpreter for China During Nixon’s Trip, Dies at 90",2020-05-05,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Translation and Interpreters', 'United States International Relations', 'Politics and Government']"
"Scott Rogowsky, of HQ Fame, Has a New Show",2020-05-07,article,News,,['Comedy and Humor']
A Special Dessert No Matter What’s in Your Pantry,2020-05-06,article,News,,"['Cooking and Cookbooks', 'Cookies', 'Cakes', 'Recipes']"
Does Online Babysitting Work?,2020-05-07,article,News,,"['Children and Childhood', 'Child Care', 'Computers and the Internet', 'Quarantine (Life and Culture)', 'Education (K-12)', 'Parenting', 'Day Care Centers', 'Grandparents']"
UnitedHealth Customers Will See a Discount on Next Month’s Bill,2020-05-07,article,News,,"['Health Insurance and Managed Care', 'Coronavirus (2019-nCoV)']"
Annexing the West Bank Would Hurt Israel,2020-05-07,article,Op-Ed,,"['United States International Relations', 'Palestinians', 'United States Politics and Government', 'Presidential Election of 2020', 'Zionism']"
‘Spaceship Earth’ Review: A Mini-Planet With Mini-Planet Problems,2020-05-07,article,Review,,['Documentary Films and Programs']
‘A Good Woman Is Hard to Find’ Review: Driven to Extremes,2020-05-07,article,Review,,['Movies']
‘Working Man’ Review: Evolving on the Assembly Line,2020-05-07,article,Review,,['Movies']
‘Intrigo: Dear Agnes’ Review: Please Kill My Husband,2020-05-07,article,Review,,['Movies']
Why ‘Do the Right Thing’ Is Still a Great Movie,2020-05-05,article,News,,['Movies']
"After Racism Claims, Boston Museum Creates Diversity Fund",2020-05-06,article,News,,"['Museums', 'Black People', 'Race and Ethnicity', 'Education (K-12)', 'Art', 'Discrimination']"
"Deep in the Cosmic Forest, a Black Hole Goldilocks Might Like",2020-05-06,article,News,,"['Black Holes (Space)', 'Stars and Galaxies', 'X-Rays', 'Space and Astronomy', 'Research']"
Pfizer Begins Human Trials of Possible Coronavirus Vaccine,2020-05-05,article,News,,"['Vaccination and Immunization', 'Drugs (Pharmaceuticals)', 'Coronavirus (2019-nCoV)', 'Research', 'your-feed-healthcare', 'Clinical Trials']"
Coronavirus Exposes a G.O.P. Divide: Is the Market Always Supreme?,2020-05-05,article,News,,"['Conservatism (US Politics)', 'Coronavirus (2019-nCoV)', 'Capitalism (Theory and Philosophy)', 'International Trade and World Market', 'United States Politics and Government', 'United States Economy']"
We Have to Bring Baseball Back,2020-05-05,article,Op-Ed,,"['Baseball', 'Quarantines', 'Coronavirus (2019-nCoV)']"
"Disney Takes a Pandemic Hit, and There’s Worse to Come",2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Company Reports', 'AMUSEMENT AND THEME PARKS', 'Media']"
A Wendy’s With No Burgers as Meat Production Is Hit,2020-05-05,article,News,,"['Meat', 'Fast Food Industry', 'Pork', 'Beef', 'Supermarkets and Grocery Stores', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'Meat Packers and Butchers']"
The New Language of Telehealth,2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Telemedicine', 'Health Insurance and Managed Care', 'Babies and Infants', 'Children and Childhood', 'Translation and Interpreters', 'Epidemics', 'Masks', 'Doctors']"
Make America Immune Again,2020-05-05,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Patient Protection and Affordable Care Act (2010)']"
They Survived Covid-19. Now They Need to Learn to Walk Again.,2020-05-06,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Hospitals', 'Nursing Homes', 'Therapy and Rehabilitation']"
15 Essential Hair-Metal Videos,2020-05-05,article,News,,"['Video Recordings, Downloads and Streaming', 'Pop and Rock Music', 'Nineteen Hundred Eighties']"
"People Are Panic-Buying Meat, Toilet Paper … and Pelotons?",2020-05-06,article,News,,"['Exercise', 'Quarantine (Life and Culture)', 'Quarantines']"
"As India Loosens Its Strict Lockdown, Coronavirus Deaths Jump Sharply",2020-05-06,article,News,,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Epidemics']"
Online Retailers Spend Millions on Ads Backing Postal Service Bailout,2020-05-06,article,News,,"['Postal Service and Post Offices', 'United States Politics and Government', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'E-Commerce']"
Trump’s New Coronavirus Message: Time to Move On to the Economic Recovery,2020-05-07,article,News Analysis,,"['Deaths (Fatalities)', 'United States Politics and Government', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Epidemics']"
Don’t Be Fooled by America’s Flattening Curve,2020-05-06,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']"
"People Are Panic-Buying Meat, Toilet Paper … and Pelotons?",2020-05-06,article,News,,"['Exercise', 'Quarantine (Life and Culture)', 'Quarantines']"
"An Italian Specialty for Spring, Veal, for Takeout and Delivery",2020-05-05,article,News,,"['Restaurants', 'Meat', 'Quarantine (Life and Culture)']"
"As India Loosens Its Strict Lockdown, Coronavirus Deaths Jump Sharply",2020-05-06,article,News,,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Epidemics']"
"Faces, Faces Everywhere",2020-05-05,article,News,,"['your-feed-science', 'your-feed-health', 'Coronavirus (2019-nCoV)', 'Art']"
The Chinese Lab Theory,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'United States International Relations', 'Laboratories and Scientific Equipment', 'Rumors and Misinformation', 'Espionage and Intelligence Services', 'Epidemics']"
"Florian Schneider, 73, Dies; Revolutionized Pop Music With Kraftwerk",2020-05-06,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Pop and Rock Music']"
Coronavirus Briefing: What Happened Today,2020-05-07,article,briefing,,['Coronavirus (2019-nCoV)']
Homes for Sale in New York and Connecticut,2020-05-07,article,News,,['Real Estate and Housing (Residential)']
Parents Nervously Return to Work in Italy. Children Are Still at Home.,2020-05-06,article,News,,"['Children and Childhood', 'Coronavirus (2019-nCoV)', 'Women and Girls', 'Parenting', 'Telecommuting', 'Child Care']"
‘Intrigo: Dear Agnes’ Review: Please Kill My Husband,2020-05-07,article,Review,,['Movies']
Why ‘Do the Right Thing’ Is Still a Great Movie,2020-05-05,article,News,,['Movies']
"After Racism Claims, Boston Museum Creates Diversity Fund",2020-05-06,article,News,,"['Museums', 'Black People', 'Race and Ethnicity', 'Education (K-12)', 'Art', 'Discrimination']"
White House Rattled by a Military Aide’s Positive Coronavirus Test,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'World War II (1939-45)', 'White House Building (Washington, DC)']"
"A Letter to My Father, Gabriel García Márquez",2020-05-06,article,Op-Ed,,"['Epidemics', 'Books and Literature', 'Coronavirus (2019-nCoV)']"
"Eager to Corral the Coronavirus, U.K. Tests a Disputed Tracing App",2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Mobile Applications', 'Surveillance of Citizens by Government', 'Smartphones', 'Privacy', 'Epidemics']"
Reopenings Mark a New Phase: Global ‘Trial-and-Error’ Played Out in Lives,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government', 'Unemployment', 'Economic Conditions and Trends']"
"Florian Schneider’s 10 Essential Songs, in Kraftwerk and Beyond",2020-05-07,article,News,,['Pop and Rock Music']
How to Embrace Your Inner Trash Animal,2020-05-07,article,News,,"['Waste Materials and Disposal', 'Cocktails and Mixed Drinks', 'Dyes and Dyestuffs', 'Coffee', 'Vegetables', 'Coronavirus (2019-nCoV)']"
"Review: Mark Ruffalo, Times Two, in the Saddest Story Ever Told",2020-05-07,article,News,,['Television']
Apple iPhone SE Review: A Superb Smartphone for a Humble Price,2020-05-06,article,News,,"['iPhone', 'Smartphones', 'Photography', 'Computers and the Internet', 'Cameras']"
Coronavirus Could Disrupt Weather Forecasting,2020-05-07,article,News,,"['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Weather', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Satellites']"
"U.S. Drops Michael Flynn Case, in Move Backed by Trump",2020-05-07,article,News,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'United States International Relations']"
"Knock, Knock, Who’s There? No Political Canvassers, for the First Time Maybe Ever",2020-05-07,article,News,,"['Presidential Election of 2020', 'Volunteers and Community Service', 'Computers and the Internet', 'Coronavirus (2019-nCoV)', 'Quarantines']"
A Pianist Has Cracked a Composer’s Code,2020-05-07,article,News,,"['Classical Music', 'Quarantine (Life and Culture)']"
The School Year Really Ended in March,2020-05-07,article,News,,"['E-Learning', 'Education (K-12)', 'Shutdowns (Institutional)', 'Children and Childhood', 'Summer School', 'Quarantine (Life and Culture)', 'Computers and the Internet', 'Parenting', 'Income Inequality', 'Teachers and School Employees', 'Coronavirus (2019-nCoV)', 'Families and Family Life', 'Home Schooling', 'Tutors and Tutoring']"
"Nearly 20,000 Georgia Teens Are Issued Driver’s Licenses Without a Road Test",2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Drivers Education', 'Traffic Accidents and Safety', 'Drivers Licenses']"
"Israeli High Court Lets Netanyahu Form Government, Despite Indictments",2020-05-06,article,News,,['Politics and Government']
Ahmaud Arbery’s Killing Will Go to Grand Jury as Graphic Video Emerges,2020-05-05,article,News,,"['Black People', 'Civil Rights and Liberties']"
Why Rural America’s Digital Divide Persists,2020-05-05,article,News,,"['Computers and the Internet', 'Coronavirus (2019-nCoV)', 'Rural Areas']"
"Reopening Will Start Friday, Newsom Says",2020-05-05,article,briefing,,['Coronavirus (2019-nCoV)']
‘I’m Officially Scared’: Giving Birth in a Hospital During a Pandemic,2020-05-05,article,News,,"['Coronavirus (2019-nCoV)', 'Pregnancy and Childbirth', 'Caesarean Section']"
DeVos’s Rules Bolster Rights of Students Accused of Sexual Misconduct,2020-05-06,article,News,,"['School Discipline (Students)', 'Sexual Harassment', 'Colleges and Universities', 'Title IX (Gender Discrimination Legislation)', 'Sex Crimes', 'United States Politics and Government', 'Regulation and Deregulation of Industry']"
Is It Safer to Visit a Coffee Shop or a Gym?,2020-05-06,multimedia,Interactive Feature,,"['Coronavirus (2019-nCoV)', 'Fast Food Industry', 'Coffeehouses', 'Restaurants', 'Shopping and Retail', 'Health Clubs', 'Beauty Salons']"
Four: Headquarters,2020-05-07,article,News,,"['Computers and the Internet', 'Science and Technology', 'Viruses']"
White House Rejects C.D.C.’s Coronavirus Reopening Plan,2020-05-07,article,News,,"['United States Politics and Government', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'Civil Rights and Liberties', 'United States Economy', 'Restaurants', 'Churches (Buildings)', 'Religion-State Relations']"
Jobless Aid Fuels Partisan Divide Over Next Pandemic Rescue Package,2020-05-07,article,News,,"['United States Politics and Government', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Unemployment Insurance', 'United States Economy', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Unemployment']"
"In Japan, the ‘Murder Hornet’ Is Both a Lethal Threat and a Tasty Treat",2020-05-05,article,News,,"['Hornets (Insects)', 'Invasive Species', 'Hunting and Trapping']"
Nancy Pelosi’s Brilliant Career,2020-05-05,article,Review,,"['Books and Literature', 'United States Politics and Government', 'Impeachment']"
He Can’t Save His Daughter. Can He Save Himself?,2020-05-05,article,Review,,['Books and Literature']
Coronavirus in N.Y.C.: Latest Updates,2020-05-07,article,briefing,,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Hospitals', 'Books and Literature', 'Nineteenth Amendment (US Constitution)']"
"After the Bailouts, Will Taxes Go Up?",2020-05-07,article,News,,"['Coronavirus Aid, Relief, and Economic Security Act (2020)', 'United States Economy', 'Income Inequality']"
Baseball,2020-05-07,article,News,,[]
A Poem About Changing Course,2020-05-07,article,News,,"['Poetry and Poets', 'Wilderness Areas']"
How Our Personal Finance Writers Are Adjusting Their Spending,2020-05-07,article,News,,"['Coronavirus (2019-nCoV)', 'Freelancing, Self-Employment and Independent Contracting', 'Unemployment', 'Personal Finances', 'United States Economy']"
"Coronavirus, President Trump, India: Your Thursday Briefing",2020-05-07,article,briefing,,[]
Judge John Hodgman on Wearing Masks in Animal Crossing,2020-05-07,article,News,,"['Masks', 'Computer and Video Games', 'Quarantine (Life and Culture)']"
Thursday’s Livestreaming Events: Frances McDormand in ‘Oedipus Rex’ and the Indigo Girls,2020-05-07,article,News,,"['Theater', 'Women and Girls', 'Video Recordings, Downloads and Streaming', 'Pop and Rock Music', 'Quarantine (Life and Culture)']"
The T List: Five Things We Recommend This Week,2020-05-07,article,News,,"['Art', 'Interior Design and Furnishings', 'Bakeries and Baked Products']"
Trump Vetoes Measure Demanding Congressional Approval for Iran Conflict,2020-05-07,article,News,,"['United States Politics and Government', 'Vetoes (US)', 'United States Defense and Military Forces', 'United States International Relations', 'War and Emergency Powers (US)']"
Your iPhone Costs Too Much,2020-05-07,article,News,,"['Smartphones', 'iPhone']"
The New Culture War,2020-05-07,article,News,,"['United States Politics and Government', 'Presidential Election of 2020', 'Conservatism (US Politics)', 'Coronavirus (2019-nCoV)', 'Rural Areas', 'Governors (US)']"
Trump’s Dangerous Decision on Meatpacking Plants,2020-05-07,article,Op-Ed,,"['Workplace Hazards and Violations', 'DEFENSE PRODUCTION ACT', 'Executive Orders and Memorandums', 'Coronavirus (2019-nCoV)']"
The Dunning-Kruger Effect: Why Incompetence Begets Confidence,2020-05-07,article,News,,[]
"A New Cancer Treatment That Is Faster, More Efficient and Less Risky Is Coming: Bacteria Bombs",2020-05-07,article,News,,[]
What Can 9/11 and the Great Recession Tell Us About Coronavirus Recovery?,2020-05-07,article,News,,"['Real Estate and Housing (Residential)', 'September 11 (2001)', 'Cooperatives', 'Condominiums']"
The Real Vote Suppression Threat,2020-05-07,article,Op-Ed,,"['Electoral College', 'Voting and Voters', 'Constitution (US)', 'United States Politics and Government']"
