headline,date,doc_type,material_type,section,keywords
Rude Awakenings of Middle Age,2014-02-14,article,Review,,['Theater']
Tax Subsidies and the Incentive to Work,2014-02-14,article,News,,"['Layoffs and Job Reductions', 'Patient Protection and Affordable Care Act (2010)']"
Opening Shouts and Whispers,2014-02-14,article,Review,,"['Fashion and Apparel', 'New York Fashion Week']"
Embracing the Struggle,2014-02-13,article,Review,,"['New York Fashion Week', 'Fashion and Apparel', 'Men and Boys']"
Her Creative Exuberance Has No Limits,2014-02-14,article,News,,['Art']
“G.L.O.W.” by y Cathy Park Hong.,2014-02-13,audio,,,[]
Rediscovering New Age,2014-02-13,audio,,,[]
Inside The New York Times Book Review: ‘The Sixth Extinction’,2014-02-14,audio,,,"['Books and Literature', 'Podcasts']"
Inside The New York Times Book Review: ‘The Sixth Extinction’,2014-02-14,audio,,,"['Books and Literature', 'Podcasts']"
Opposition Outlines Plans for a Future Syria,2014-02-13,multimedia,Interactive Feature,,['Middle East and North Africa Unrest (2010- )']
Long-Lived Greatness,2014-02-14,multimedia,Interactive Feature,,['Baseball']
"Hanyu Falls Twice, but Still Wins Gold",2014-02-14,multimedia,Interactive Feature,,"['Figure Skating', 'Olympic Games (2014)']"
"Every Men’s Figure Skating Jump, on One Page",2014-02-14,multimedia,Interactive Feature,,['Olympic Games (2014)']
"Ahn Wins Second Medal in 1,000 Meters",2014-02-15,multimedia,Interactive Feature,,['Short-Track Speedskating']
Giant Jumps,2014-02-14,multimedia,Interactive Feature,,"['Olympic Games (2014)', 'Figure Skating']"
Snowfall Totals Around the Region,2014-02-13,multimedia,Interactive Feature,,[]
Residential Sales Around the Region,2014-02-14,multimedia,Interactive Feature,,['Real Estate and Housing (Residential)']
The Weekly Health Quiz,2014-02-13,multimedia,Interactive Feature,,['Medicine and Health']
Behind Bars,2014-02-15,multimedia,Interactive Feature,,['Bars and Nightclubs']
Vows of Love,2014-02-13,multimedia,Interactive Feature,,[]
Malfoy Is Still Scaring Kids,2014-02-14,multimedia,Interactive Feature,,[]
A New Montezuma?,2014-02-14,multimedia,Interactive Feature,,[]
New York Fashion Week: Proenza Schouler Fall/Winter 2014,2014-02-13,multimedia,Slideshow,,[]
The International Exhibition of Sherlock Holmes,2014-02-14,multimedia,Slideshow,,"['Holmes, Sherlock (Fictional Character)']"
Sochi Hub Men’s Hockey Highlights,2014-02-14,multimedia,Slideshow,,[]
"At Open-Mike Night, Anything Goes",2014-02-13,multimedia,Slideshow,,[]
Endless Sunday,2014-02-14,multimedia,Slideshow,,[]
The Scene | New York Fashion Week: Calvin Klein Fall/Winter 2014,2014-02-13,multimedia,Slideshow,,[]
"At Intel, the Watchful Lab of Dr. Bell",2014-02-15,multimedia,Slideshow,,"['ANTHROPOLOGY', 'Research']"
Shopping With Barry Goralnick,2014-02-13,multimedia,Slideshow,,"['Tables', 'Interior Design and Furnishings']"
"Coco Rocha, Colin Self and the Faces of New York Fashion Week",2014-02-14,multimedia,Slideshow,,[]
Elizabeth and James: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
Off the Runway: Last Day,2014-02-14,multimedia,Slideshow,,"['Fashion and Apparel', 'New York Fashion Week']"
Is Harlem ‘Good’ Now?,2014-02-14,multimedia,Slideshow,,"['Restaurants', 'Bars and Nightclubs']"
Volcanic Eruption in Indonesia,2014-02-15,multimedia,Slideshow,,['Volcanoes']
Scenes From Louisiana’s Capital,2014-02-14,multimedia,Slideshow,,['Travel and Vacations']
Cynthia Rowley: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
New York Fashion Week Street Style: Days 7,2014-02-13,multimedia,Slideshow,,"['New York Fashion Week', 'Fashion and Apparel']"
"Another Week, Another Snowstorm",2014-02-14,multimedia,Slideshow,,[]
Olympics Pictures of the Day: Feb. 13,2014-02-13,multimedia,Slideshow,,['Olympic Games (2014)']
Stepping Beyond ‘Riverdance’,2014-02-14,multimedia,Slideshow,,[]
The World’s Best (Unaltered) Photos,2014-02-14,multimedia,Slideshow,,[]
Preparing for a Fight,2014-02-13,multimedia,Slideshow,,"['Theater', 'Boxing']"
An Olympic Rivalry Renewed,2014-02-15,multimedia,Slideshow,,"['Olympic Games (2014)', 'Hockey, Ice']"
Ralph Lauren: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
Dhaulagiri Kitchen,2014-02-13,multimedia,Slideshow,,['Restaurants']
Tens of Thousands Flee as Volcano Erupts in Indonesia,2014-02-15,multimedia,Slideshow,,"['Volcanoes', 'Evacuations and Evacuees', 'Deaths (Fatalities)']"
The New Shapes of Men’s Wear,2014-02-13,multimedia,Slideshow,,[]
Marc Jacobs: Fall 2014 RTW,2014-02-14,multimedia,Slideshow,,[]
Uneasy Feelings in British Muslim Enclave,2014-02-14,multimedia,Slideshow,,"['Muslims and Islam', 'Discrimination', 'Hate Crimes']"
J.W. Anderson: Fall 2014 RTW,2014-02-15,multimedia,Slideshow,,[]
"For Two Snowboarders, No Medals but Plenty of Sky",2014-02-15,multimedia,Slideshow,,"['Snowboarding', 'Olympic Games (2014)']"
J. Mendel: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
Fashion Week Parties: Night 7,2014-02-13,multimedia,Slideshow,,"['Fashion and Apparel', 'Parties (Social)', 'New York Fashion Week']"
"If You Shovel It, It’s Yours? Not so Fast",2014-02-15,multimedia,Slideshow,,"['Parking', 'Automobiles']"
Anna Sui: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
What I Love | Anna Trigiani,2014-02-14,multimedia,Slideshow,,"['Writing and Writers', 'Real Estate and Housing (Residential)']"
Phoenixes Rising at St. John the Divine,2014-02-14,multimedia,Slideshow,,[]
The Scene | New York Fashion Week: Ralph Lauren Fall/Winter 2014,2014-02-13,multimedia,Slideshow,,[]
Umbrellas in the Snow,2014-02-13,multimedia,Slideshow,,"['Snow and Snowstorms', 'Umbrellas']"
Olympics Pictures of the Day: Feb. 15,2014-02-15,multimedia,Slideshow,,[]
Pictures of the Day: Turkey and Elsewhere,2014-02-13,multimedia,Slideshow,,[]
Pictures From the Week in Business,2014-02-15,multimedia,Slideshow,,[]
On the Market in Los Angeles,2014-02-14,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Major Winter Storm Blankets Eastern Seaboard,2014-02-13,multimedia,Slideshow,,['Snow and Snowstorms']
Low-Key Makeover,2014-02-14,multimedia,Slideshow,,[]
The Scene | London Fashion Week: Central Saint Martins Fall/Winter 2014,2014-02-15,multimedia,Slideshow,,[]
Russians Back on Top in Pairs,2014-02-13,multimedia,Slideshow,,"['Figure Skating', 'Olympic Games (2014)']"
Out in the Cold,2014-02-15,multimedia,Slideshow,,"['Water', 'Weather', 'Snow and Snowstorms', 'States (US)']"
"Trimmings NYFW, Day 7",2014-02-13,multimedia,Slideshow,,"['New York Fashion Week', 'Fashion and Apparel', 'Shoes and Boots', 'Hats and Caps', 'Handbags and Purses', 'Sunglasses']"
The Week in Pictures for Feb. 14,2014-02-14,multimedia,Slideshow,,[]
In Lego’s Expanding Land,2014-02-15,multimedia,Slideshow,,['Toys']
Bookshelf: Just Hatched,2014-02-13,multimedia,Slideshow,,['Books and Literature']
Playing at Film Comment Selects,2014-02-13,multimedia,Slideshow,,['Movies']
A Perfect Day for U.S. Slopestylers,2014-02-13,multimedia,Slideshow,,"['Olympic Games (2014)', 'Skiing']"
Women’s Halfpipe,2014-02-13,multimedia,Slideshow,,"['Olympic Games (2014)', 'Snowboarding']"
"For Two Snowboarders, No Medals but Plenty of Sky",2014-02-14,multimedia,Slideshow,,"['Snowboarding', 'Olympic Games (2014)']"
The Scene | London Fashion Week: J.W. Anderson Fall/Winter 2014,2014-02-15,multimedia,Slideshow,,[]
‘Pawel Althamer: The Neighbors’,2014-02-13,multimedia,Slideshow,,['Art']
Pictures of the Day: Thailand and Elsewhere,2014-02-14,multimedia,Slideshow,,[]
The Kiosked Experience,2014-02-14,multimedia,Slideshow,,['E-Commerce']
The After-Party Circuit,2014-02-14,multimedia,Slideshow,,"['New York Fashion Week', 'Fashion and Apparel', 'Parties (Social)']"
The Scene | New York Fashion Week: Marc Jacobs Fall/Winter 2014,2014-02-14,multimedia,Slideshow,,[]
New York Fashion Week Street Style: Days 8,2014-02-13,multimedia,Slideshow,,"['New York Fashion Week', 'Fashion and Apparel']"
Junior Exhibitors Vie for Westminster Prize,2014-02-14,multimedia,Slideshow,,"['Westminster Kennel Club Dog Show', 'Dogs']"
Derek Jeter’s Two Decades of Excellence,2014-02-13,multimedia,Slideshow,,['Baseball']
Old World Meets New,2014-02-14,multimedia,Slideshow,,"['Organizations, Societies and Clubs', 'Parties (Social)', 'Danish-Americans', 'Swedish-Americans', 'Norwegian-Americans']"
A French Lesson in Speed and Power,2014-02-14,multimedia,Slideshow,,['Antique and Classic Cars']
Uneasy Feelings in British Muslim Enclave,2014-02-14,multimedia,Slideshow,,[]
Proenza Schouler: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
Calvin Klein: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
New York Fashion Week Street Style: Days 7,2014-02-13,multimedia,Slideshow,,"['New York Fashion Week', 'Fashion and Apparel']"
"For Japan, Men’s Figure Skating Gold",2014-02-15,multimedia,Slideshow,,"['Figure Skating', 'Olympic Games (2014)']"
Homage to a Standout in the Minor Leagues,2014-02-13,multimedia,Slideshow,,[]
Storm Hits the South With Ice and Snow,2014-02-13,multimedia,Slideshow,,"['Snow and Snowstorms', 'Mid-Atlantic States (US)']"
Child-Proof Minimalism,2014-02-13,multimedia,Slideshow,,"['ARCHITECTURE', 'Real Estate and Housing (Residential)']"
Putting Music First,2014-02-13,multimedia,Slideshow,,['Music']
The Scene | New York Fashion Week: Reed Krakoff Fall/Winter 2014,2014-02-13,multimedia,Slideshow,,[]
Exclusive | 845 United Nations Plaza,2014-02-14,multimedia,Slideshow,,['Real Estate and Housing (Residential)']
Marchesa: Fall 2014 RTW,2014-02-13,multimedia,Slideshow,,[]
Olympics Pictures of the Day: Feb. 14,2014-02-14,multimedia,Slideshow,,"['Olympic Games (2014)', 'Freestyle Skiing', 'ALPINE SKIING', 'Curling', 'Figure Skating', 'Skeleton (Sport)', 'Bobsledding']"
New York Fall 2014: The Fifth Element,2014-02-15,multimedia,Video,,"['New York Fashion Week', 'Fashion and Apparel', 'Cellular Telephones']"
Short Track,2014-02-14,multimedia,Video,,"['Short-Track Speedskating', 'Olympic Games (2014)']"
Off the Runway | Before the Show,2014-02-14,multimedia,Video,,"['New York Fashion Week', 'Fashion and Apparel']"
Obama Meets With the King of Jordan,2014-02-15,multimedia,Video,,['Middle East and North Africa Unrest (2010- )']
On Giant Slalom: Ted Ligety,2014-02-13,multimedia,Video,,"['Olympic Games', 'ALPINE SKIING']"
Studio Visit With Hugo França,2014-02-14,multimedia,Video,,"['Sculpture', 'Furniture']"
Times Minute | Goodell's Big Payday,2014-02-14,multimedia,Video,,"['Natural Gas', 'Executive Compensation', 'Waterfalls', 'Bonuses']"
ScienceTake: War of the Ants,2014-02-13,multimedia,Video,,['Ants']
Times Minute | Comcast's Mega Deal,2014-02-13,multimedia,Video,,"['Cable Television', 'Movies', 'Genetics and Heredity', 'Mergers, Acquisitions and Divestitures']"
Curtain Call | New York Fashion Week,2014-02-15,multimedia,Video,,[]
In the Air | In Living Color,2014-02-14,multimedia,Video,,[]
Modern Love | Under His Misspell,2014-02-13,multimedia,Video,,"['Modern Love (Times Column)', 'Love (Emotion)']"
"This Week’s Movies: Feb. 14, 2014",2014-02-14,multimedia,Video,,['Movies']
The World Celebrates Valentine's Day,2014-02-14,multimedia,Video,,"[""Valentine's Day""]"
How ‘Rocky’ Learns to Fight,2014-02-14,multimedia,Video,,"['Theater', 'ACTORS AND ACTRESSES']"
Times Minute | California's Drought,2014-02-14,multimedia,Video,,"['Drought', 'Demonstrations, Protests, and Riots', 'Television']"
A Timelapse of Snow Covering Washington,2014-02-13,multimedia,Video,,['Snow and Snowstorms']
Movie Review: 'About Last Night',2014-02-14,multimedia,Video,,['Movies']
Clip: 'Jimmy P',2014-02-13,multimedia,Video,,['Movies']
‘House of Cards’ Returns,2014-02-13,multimedia,Video,,['Television']
Times Minute | Why Fallon Moved Up,2014-02-14,multimedia,Video,,[]
Movie Review: 'RoboCop',2014-02-14,multimedia,Video,,['Movies']
"Sid Caesar, Television Comedian, Dies",2014-02-13,multimedia,Video,,[]
Excerpt: 'Dinner With Friends',2014-02-13,multimedia,Video,,['Theater']
New York Fall 2014: Elements | Character,2014-02-14,multimedia,Video,,"['New York Fashion Week', 'Fashion and Apparel']"
Evening Hours | New York Fashion Week,2014-02-15,multimedia,Video,,"['Fashion and Apparel', 'New York Fashion Week']"
Times Minute | Senate Showdown,2014-02-13,multimedia,Video,,"['Economic Conditions and Trends', 'National Debt (US)', 'Comedy and Humor']"
Sass & Bide's Global Expansion,2014-02-13,multimedia,Video,,['Fashion and Apparel']
De Blasio Defends Opening Schools,2014-02-13,multimedia,Video,,['Snow and Snowstorms']
Sochi Video Notebook: T. J. Oshie,2014-02-15,multimedia,Video,,"['Hockey, Ice', 'Olympic Games (2014)']"
The School Snow Run,2014-02-13,multimedia,Video,,"['Snow and Snowstorms', 'Education (Secondary)']"
British Marmalade Cake,2014-02-14,multimedia,Video,,"['Cakes', 'Desserts']"
Genevieve Bell on Furby vs. Siri,2014-02-15,multimedia,Video,,[]
Scenes of Indonesians Fleeing Eruption,2014-02-14,multimedia,Video,,['Volcanoes']
The Making of the Pinacoteca Agnelli,2014-02-14,multimedia,Video,,[]
Movie Review: 'Winter's Tale',2014-02-14,multimedia,Video,,['Movies']
Times Minute | Snow Day Controversy,2014-02-13,multimedia,Video,,"['Snow and Snowstorms', 'Olympic Games (2014)', 'Ants', 'Weather']"
Review: 2014 Chevy Silverado,2014-02-14,multimedia,Video,,['Automobiles']
With a Bigger Comcast May Come More Deals,2014-02-15,article,News,,"['Cable Television', 'Mergers, Acquisitions and Divestitures', 'Television']"
Spring Women’s Fashion Issue,2014-02-15,article,News,,[]
Banking Services,2014-02-17,article,Letter,,"['Postal Service and Post Offices', 'Banking and Financial Institutions']"
Earwax’s Smell Influenced by Ethnicity,2014-02-17,article,News,,"['Smells and Odors', 'Ears and Hearing', 'Medicine and Health']"
A List of Favorites From a Man Who Knows His Apps,2014-02-15,article,News,,['Mobile Applications']
Bandit Buddies Separated by a Woman,2014-02-16,article,Review,,['Movies']
The Remarkable One-Man Show Called T. J. Oshie,2014-02-15,article,News,,"['Olympic Games (2014)', 'Hockey, Ice']"
London Fashion Week: Jonathan Saunders Fall/Winter 2014,2014-02-17,article,News,,[]
Roots of Bosnian Protests Lie in Peace Accords of 1995,2014-02-15,article,News,,"['Labor and Jobs', 'Demonstrations, Protests, and Riots', 'Politics and Government']"
"Skating With a Smile, No Matter What ",2014-02-17,article,News,,"['Ice Dancing', 'Olympic Games (2014)', 'Figure Skating']"
Spying by N.S.A. Ally Entangled U.S. Law Firm,2014-02-15,article,News,,"['International Trade and World Market', 'Surveillance of Citizens by Government', 'Espionage and Intelligence Services', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Legal Profession']"
Making Retirements Less Secure,2014-02-15,article,Editorial,,"['401(k), 403(b) and 457 Plans', 'Pensions and Retirement Plans', 'Health Insurance and Managed Care', 'Editorials']"
Rhode Island Reaches Deal to Soften Pension Changes,2014-02-15,article,News,,"['Pensions and Retirement Plans', 'Labor and Jobs', 'Government Employees']"
The Next Colorado or Washington: Probably Not Here,2014-02-16,article,News,,"['Law and Legislation', 'Marijuana']"
Defeat of Auto Union in Tennessee Casts Its Strategy Into Doubt,2014-02-15,article,News Analysis,,"['Organized Labor', 'Automobiles', 'Factories and Manufacturing']"
"New York Tries to Rid Its Sewers of FOG (Fat, Oil and Grease)",2014-02-15,article,News,,"['Sewers and Sewage', 'Waste Materials and Disposal', 'Environment']"
Love Fine With Timberwolves but Hungry to Win,2014-02-17,article,News,,['Basketball']
Ugandan President Says He Will Sign Tough Antigay Measure,2014-02-15,article,News,,"['Homosexuality', 'Discrimination']"
The Untouchable Profits of Fannie Mae and Freddie Mac,2014-02-15,article,News,,"['Mortgages', 'United States Economy', 'Shareholder Rights and Activism']"
Venezuelan Leader Announces Expulsion of 3 U.S. Officials,2014-02-17,article,News,,"['United States International Relations', 'Diplomatic Service, Embassies and Consulates']"
Minimum Wage Studies,2014-02-17,article,Letter,,"['Minimum Wage', 'Research', 'Academic and Scientific Journals', 'Ethics (Institutional)']"
Tanaka Gains a Mentor but Loses His Breath,2014-02-15,article,News,,['Baseball']
Delia Pais and Joseph Kristol,2014-02-16,article,News,,['Weddings and Engagements']
"Small Business, Joining a Parade of Outsourcing",2014-02-15,article,News,,"['Outsourcing', 'Labor and Jobs', 'Research', 'Small Business', 'Freelancing, Self-Employment and Independent Contracting', 'Computers and the Internet', 'Foreign Workers']"
A Berlusconi Reminder as Italy Faces Another Unelected Premier,2014-02-17,article,News,,['Appointments and Executive Changes']
The New York Times Neediest Cases Fund Trust and Estate Donors,2014-02-16,article,News,,['Philanthropy']
Pakistan Suspends Taliban Peace Talks Over Killings,2014-02-17,article,News,,['Deaths (Fatalities)']
Russian Skier Who Broke Her Spine Is Moved to a German Hospital,2014-02-16,article,News,,"['Olympic Games (2014)', 'Sports Injuries', 'Freestyle Skiing']"
What’s on Monday,2014-02-17,article,Schedule,,[]
"ECO 348, The Great Recession: Class 5",2014-02-16,article,News,,[]
"Difficult Day for South Koreans as Native Son Wins Gold, for Russia",2014-02-16,article,News,,"['Short-Track Speedskating', 'Olympic Games (2014)']"
The Week’s Men’s College Basketball Games to Watch,2014-02-17,article,News,,['Basketball (College)']
Standing Out Amid Monotony in Residential Design,2014-02-17,article,News,,"['Real Estate and Housing (Residential)', 'ARCHITECTURE', 'Building (Construction)']"
A Battle for Gold and Posterity,2014-02-17,article,News,,"['Olympic Games (2014)', 'Figure Skating']"
Well-Conditioned St. John’s Runs Georgetown Out of the Garden,2014-02-17,article,News,,['Basketball (College)']
Biathlon Penalty Loop Is Like the Dunce Cap of the Olympics,2014-02-17,article,News,,"['Olympic Games (2014)', 'Biathlon']"
"Alice Babs, Who Sang for Ellington, Dies at 90",2014-02-15,article,Obituary (Obit),,"['Jazz', 'Music', 'Deaths (Obituaries)']"
Reed Krakoff: Fusing Luxury and Minimalism,2014-02-16,article,Review,,"['Fashion and Apparel', 'New York Fashion Week']"
"In Short-Track Speedskating, Skill Struggles to Overcome Dumb Luck",2014-02-15,article,News,,"['Short-Track Speedskating', 'Olympic Games (2014)', 'Speedskating']"
Start-Up America: Our Best Hope,2014-02-15,article,Op-Ed,,"['United States Politics and Government', 'United States Economy', 'Start-ups', 'Computers and the Internet']"
NBC Pushes Too Far in Bringing Bode Miller to Tears,2014-02-17,article,News,,"['Olympic Games (2014)', 'Television']"
"Attendance Up, Disney to Add Hotel Rooms at Hong Kong Park",2014-02-17,article,News,,['AMUSEMENT AND THEME PARKS']
"Family Life Was Complicated, Then the Body Turned Up",2014-02-16,article,Review,,['Books and Literature']
"Just Ahead, Your Next Office",2014-02-17,article,News,,"['Freelancing, Self-Employment and Independent Contracting', 'Business Travel', 'Workplace Environment', 'Co-Working']"
Efforts to Mark Turf When Snowstorms Hit Endure Despite Critics,2014-02-15,article,News,,"['Parking', 'Snow and Snowstorms']"
Humble-Nishiyama Randomness Game,2014-02-17,article,News,,"['Cards and Card Games', 'Mathematics', 'Puzzles']"
Scenes of Confusion,2014-02-17,article,News,,"['Families and Family Life', 'Grief (Emotion)']"
What to Watch at the Olympics: Saturday,2014-02-15,article,News,,"['Olympic Games (2014)', 'ALPINE SKIING', 'Speedskating', 'Hockey, Ice']"
South Africans in Mine Rescued and Then Arrested ,2014-02-16,article,News,,"['Mines and Mining', 'Accidents and Safety', 'Rescues']"
"Corrections: February 15, 2014",2014-02-15,article,News,,[]
London Fashion Week: J.W. Anderson Fall/Winter 2014,2014-02-15,article,News,,[]
"‘Lego Movie’ Tops Box Office, With ‘About Last Night’ Strong Second",2014-02-16,article,News,,['Movies']
Anthony Open to Pay Cut to Bolster Knicks,2014-02-15,article,News,,"['Basketball', 'Free Agents (Sports)']"
"Crossing His Fingers, Yankees’ Teixeira Counts on Full Comeback From Wrist Injury",2014-02-17,article,News,,['Baseball']
Disgraced Scientist Granted U.S. Patent for Work Found to be Fraudulent,2014-02-15,article,News,,"['Inventions and Patents', 'Stem Cells (Embryonic)', 'Cloning', 'Biotechnology']"
Regulators and Hackers Put Bitcoin to the Test,2014-02-17,article,News,,"['Bitcoin (Currency)', 'Cyberattacks and Hackers', 'Regulation and Deregulation of Industry']"
"Pikus-Pace Goes Bump in the Night, but Still Wins a Silver",2014-02-15,article,News,,"['Olympic Games (2014)', 'Skeleton (Sport)']"
Football’s Loving Culture,2014-02-15,article,Op-Ed,,"['Football', 'Homosexuality']"
De Blasio Strikes Conciliatory Note on Pre-K,2014-02-17,article,News,,"['Education (Pre-School)', 'Health Insurance and Managed Care']"
Euro Finance Ministers to Meet; Fed to Publish Meeting Minutes,2014-02-17,article,News,,"['Euro (Currency)', 'United States Economy']"
New York’s Broken Parole System,2014-02-17,article,Editorial,,"['Probation and Parole', 'Prisons and Prisoners', 'Editorials']"
No Beauty Goes Unexplored in ‘La Clemenza di Tito’,2014-02-17,article,Review,,"['Opera', 'Music', 'Classical Music']"
A Website Offers Help Finding a Hotel Where You Can Light Up,2014-02-17,article,News,,"['Smoking and Tobacco', 'Hotels and Travel Lodgings', 'Business Travel']"
"Resigned to the Sideline, Harvey Focuses on Rehabilitating His Elbow",2014-02-17,article,News,,"['Baseball', 'Therapy and Rehabilitation']"
Obama Promises New Aid to Jordan in Refugee Crisis,2014-02-15,article,News,,[]
Diana Dosik and Matthew Schwab,2014-02-16,article,News,,['Weddings and Engagements']
Breitbart News Network Plans Global Expansion,2014-02-17,article,News,,"['News and News Media', 'Conservatism (US Politics)']"
"Marry First, Then Cheat",2014-02-15,article,Op-Ed,,[]
"In Kansas, Right Joins Left to Halt Bill on Gays",2014-02-17,article,News,,"['State Legislatures', 'Law and Legislation', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Discrimination']"
Jason Wu Debuts at Hugo Boss,2014-02-16,article,Review,,"['New York Fashion Week', 'Fashion and Apparel']"
"Body of Michele Savoia, Fashion Designer, Found in Hudson River",2014-02-17,article,News,,"['Fashion and Apparel', 'Deaths (Fatalities)', 'Boats and Boating', 'Falls', 'Missing Persons', 'Drownings']"
"Lego Builds an Empire, Brick by Brick",2014-02-15,article,News,,"['Movies', 'Toys', 'Computer and Video Games', 'Games']"
What’s On Saturday,2014-02-15,article,Schedule,,[]
Variety: A Philosophical Diagramless,2014-02-15,article,News,,['Crossword Puzzles']
"Pete Camarata, Who Fought Fellow Teamsters for Reforms, Dies at 67",2014-02-16,article,Obituary (Obit),,"['Organized Labor', 'Deaths (Obituaries)']"
Photos Become Ads With New Technology,2014-02-15,article,News,,"['E-Commerce', 'Online Advertising']"
"Drama, if Not Miracle, as U.S. Beats Russia",2014-02-15,article,News,,"['Olympic Games (2014)', 'Hockey, Ice']"
Holcomb Skilled at Ending 62-Year Slumps,2014-02-17,article,News,,"['Olympic Games (2014)', 'Bobsledding']"
"Cornelius Gurlitt, German at Center of Art-Cache Case, Sets Up Website",2014-02-17,article,News,,"['Art', 'Arts and Antiquities Looting']"
A Program That Honors Two Vital Mentors,2014-02-16,article,Review,,['Dancing']
The Tame Truth About the Wolves of Wall Street,2014-02-15,article,Op-Ed,,"['Banking and Financial Institutions', 'Movies']"
Letters to the Editor,2014-02-15,article,Letter,,['Baseball']
Water-Cleaning Technology Could Help Farmers,2014-02-17,article,News,,"['Desalination', 'Drought', 'Agriculture and Farming', 'Shortages', 'Water']"
"Julia Foster, Mark Mezrich",2014-02-16,article,News,,['Weddings and Engagements']
Iron Men of Wall Street,2014-02-16,article,News,,[]
"Social Media, a Trove of Clues and Confessions",2014-02-15,article,News Analysis,,"['Social Media', 'Confessions', 'Courts and the Judiciary', 'Legal Profession', 'Police']"
Treating Tuberculosis and AIDS Together Saves Lives,2014-02-17,article,News,,"['ACQUIRED IMMUNE DEFICIENCY SYNDROME', 'Tuberculosis', 'Medicine and Health']"
Coveted Player to Train With U.S. Team,2014-02-15,article,News,,['Soccer']
Adam Rose and Peter McQuillan,2014-02-16,article,News,,['Weddings and Engagements']
Mob Attacks More Than a Dozen Gay Men in Nigeria’s Capital,2014-02-15,article,News,,"['Homosexuality', 'Police Brutality, Misconduct and Shootings', 'Assaults']"
Regulatory Favoritism in North Carolina,2014-02-17,article,Editorial,,"['Water Pollution', 'Coal', 'Regulation and Deregulation of Industry', 'Waste Materials and Disposal', 'Hazardous and Toxic Substances', 'Editorials']"
London Fashion Week: House of Holland Fall/Winter 2014,2014-02-16,article,News,,[]
Coach’s New Designer Puts the Emphasis on American Luxury,2014-02-16,article,Review,,"['New York Fashion Week', 'Handbags and Purses', 'Fashion and Apparel']"
Next Move on Press Freedom,2014-02-15,article,Editorial,,"['News Sources, Confidential Status of', 'Freedom of the Press', 'Editorials']"
"For Parents Juggling Work, a Snow Day Is No Holiday",2014-02-17,article,News,,"['Snow and Snowstorms', 'Education (K-12)', 'Parenting', 'Commuting']"
A Debate Becomes a Brawl as Turkey’s Parliament Votes to Rein In Courts ,2014-02-15,article,News,,"['Courts and the Judiciary', 'Corruption (Institutional)']"
Apple Compote,2014-02-17,article,News,,"['Cooking and Cookbooks', 'Recipes', 'Diet and Nutrition', 'APPLES']"
Fighting (and Dancing) Like Bruce Lee,2014-02-17,article,News,,"['Theater', 'Martial Arts']"
‘Girls’ Recap: A Beach House and a Fight,2014-02-17,article,News,,['Television']
"Terran Lyons, McDonald’s Crew Trainer, on Raising 2 on the Minimum Wage",2014-02-15,article,News,,"['Children and Childhood', 'Labor and Jobs', 'Minimum Wage', 'Parenting', 'Wages and Salaries']"
"A Harrowing Trip, Far From the Runways",2014-02-16,article,News,,['London Fashion Week']
"Where the Fish Swims, Ideas Fly",2014-02-15,article,News,,"['Creativity', 'Workplace Environment']"
"Hudson, Gallerist and Nurturer of Artists, Dies at 63",2014-02-17,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Art', 'Culture (Arts)', 'Collectors and Collections', 'Photography']"
Fog Postpones Snowboard Cross and Biathlon Events,2014-02-17,article,News,,"['Olympic Games (2014)', 'Snowboarding', 'Biathlon']"
Bouygues to Take 1.4 Billion Euro Write-Down on Its Alstom Stake,2014-02-17,article,News,,['Stocks and Bonds']
Sleepless in New York,2014-02-17,article,News,,"['Drugs (Pharmaceuticals)', 'Insomnia', 'Sleep']"
Iraqi Cleric Says Again He’ll Quit Politics ,2014-02-16,article,News,,"['Shiite Muslims', 'Legislatures and Parliaments']"
Mary Katrantzou’s High-Heeled Loafers,2014-02-17,article,News,,[]
"At Church Service, Pastor Makes No Mention of de Blasio or Arrest",2014-02-17,article,News,,['Ministers (Protestant)']
"After Second Round of Syria Talks, No Agreement Even on How to Negotiate",2014-02-15,article,News,,['Middle East and North Africa Unrest (2010- )']
The Mayor’s Decision to Keep the Schools Open,2014-02-15,article,Letter,,"['Snow and Snowstorms', 'Education (K-12)', 'Labor and Jobs']"
"After Unexpected Climb Into Playoff, Bulgarian Is King of the Rock",2014-02-16,article,News,,['Chess']
"A Friend in Need, or Merely a Swindler",2014-02-15,article,News,,"['Frauds and Swindling', 'Elderly', 'Crime and Criminals']"
Common Core Curriculum Now Has Critics on the Left,2014-02-17,article,News,,"['Education (K-12)', 'Tests and Examinations']"
"Jacques le Sourd, Theater Critic, Dies at 64",2014-02-17,article,Obituary (Obit),,"['Theater', 'Newspapers', 'Deaths (Obituaries)']"
